movie_id,title,movie_rating,release_date,run_time,meta_score,imdb_rating,box_office,director,writer,actor,genre_name
1521,Mystery Train,R,1989-11-17,110.0,0.0,7.6,1544973.0,Jim Jarmusch,Jim Jarmusch,Masatoshi Nagase,Comedy
1522,Blaze,R,1989-12-13,120.0,0.0,6.0,19131246.0,Ron Shelton,Blaze Starr,Paul Newman,Biography
1523,The Rainbow,R,1989-05-26,113.0,0.0,6.2,444055.0,Ken Russell,Ken Russell,Sammi Davis,Action
1524,Gleaming the Cube,PG-13,1989-01-13,105.0,0.0,6.3,2777280.0,Graeme Clifford,Michael Tolkin,Christian Slater,Action
1525,Fletch Lives,PG,1989-03-17,95.0,0.0,6.1,39450960.0,Michael Ritchie,Gregory McDonald,Chevy Chase,Comedy
1526,Communion,R,1989-11-10,107.0,0.0,5.6,1919653.0,Philippe Mora,Whitley Strieber,Christopher Walken,Biography
1527,Erik the Viking,PG-13,1989-09-22,107.0,0.0,6.2,1932642.0,Terry Jones,Terry Jones,Tim Robbins,Comedy
1528,Crimes and Misdemeanors,PG-13,1989-11-03,104.0,0.0,7.9,18254702.0,Woody Allen,Woody Allen,Martin Landau,Comedy
1529,An Innocent Man,R,1989-10-06,113.0,0.0,6.5,20047604.0,Peter Yates,Larry Brothers,Tom Selleck,Action
1530,Let It Ride,PG-13,1989-08-18,90.0,0.0,6.8,4973285.0,Joe Pytka,Jay Cronley,Richard Dreyfuss,Comedy
1531,Loverboy,PG-13,1989-04-28,98.0,0.0,6.1,3960327.0,Joan Micklin Silver,Robin Schiff,Patrick Dempsey,Comedy
1532,Kill Me Again,R,1989-10-27,94.0,0.0,6.3,283694.0,John Dahl,John Dahl,Val Kilmer,Action
1533,The Gods Must Be Crazy II,PG,1990-04-13,98.0,0.0,6.9,6291444.0,Jamie Uys,Jamie Uys,N!xau,Comedy
1534,Millennium,PG-13,1989-08-25,108.0,0.0,5.8,5777099.0,Michael Anderson,John Varley,Kris Kristofferson,Drama
1535,Chances Are,PG,1989-03-10,108.0,0.0,6.5,16278590.0,Emile Ardolino,Perry Howze,Cybill Shepherd,Comedy
1536,The Dream Team,PG-13,1989-04-07,113.0,0.0,6.5,28890240.0,Howard Zieff,Jon Connolly,Michael Keaton,Comedy
1537,Last Exit to Brooklyn,R,1990-05-04,102.0,0.0,6.8,1730005.0,Uli Edel,Hubert Selby Jr.,Jennifer Jason Leigh,Drama
1538,Little Nemo: Adventures in Slumberland,G,1992-08-21,85.0,0.0,7.1,1368000.0,Masami Hata,Chris Columbus,Gabriel Damon,Animation
1539,Kinjite: Forbidden Subjects,R,1989-02-03,97.0,0.0,5.5,3416846.0,J. Lee Thompson,Harold Nebenzal,Charles Bronson,Action
1540,Great Balls of Fire!,PG-13,1989-06-30,108.0,0.0,6.2,13741060.0,Jim McBride,Myra Lewis,Dennis Quaid,Biography
1541,New York Stories,PG,1989-03-10,124.0,0.0,6.4,10763469.0,Woody Allen,Richard Price,Woody Allen,Comedy
1542,Cousins,PG-13,1989-02-10,113.0,0.0,6.3,22026369.0,Joel Schumacher,Jean-Charles Tacchella,Ted Danson,Comedy
1543,Blind Fury,R,1990-03-16,86.0,0.0,6.4,2692037.0,Phillip Noyce,Ryôzô Kasahara,Rutger Hauer,Action
1544,The Return of Swamp Thing,PG-13,1989-05-12,88.0,0.0,4.7,192816.0,Jim Wynorski,Neil Cuthbert,Dick Durock,Action
1545,The January Man,R,1989-01-13,97.0,0.0,5.6,4611062.0,Pat O'Connor,John Patrick Shanley,Kevin Kline,Action
1546,We're No Angels,PG-13,1989-12-15,106.0,0.0,6.1,10555348.0,Neil Jordan,David Mamet,Robert De Niro,Comedy
1547,Johnny Handsome,R,1989-09-29,94.0,0.0,6.1,7237794.0,Walter Hill,John Godey,Mickey Rourke,Crime
1548,Who's Harry Crumb?,PG-13,1989-02-03,94.0,0.0,5.9,10982364.0,Paul Flaherty,Robert Conte,John Candy,Comedy
1549,The Mighty Quinn,R,1989-02-17,98.0,0.0,6.0,4557214.0,Carl Schenkel,Albert Z. Carr,Denzel Washington,Action
1550,Fat Man and Little Boy,PG-13,1989-10-20,127.0,0.0,6.5,3563162.0,Roland Joffé,Bruce Robinson,Paul Newman,Biography
1551,Police Academy 6: City Under Siege,PG,1989-03-10,84.0,0.0,4.4,11567217.0,Peter Bonerz,Neal Israel,Bubba Smith,Comedy
1552,Her Alibi,PG,1989-02-03,94.0,0.0,5.8,18699037.0,Bruce Beresford,Charlie Peters,Tom Selleck,Comedy
1553,The Blood of Heroes,R,1990-02-23,90.0,0.0,6.5,882290.0,David Webb Peoples,David Webb Peoples,Rutger Hauer,Action
1554,Pink Cadillac,PG-13,1989-05-26,122.0,0.0,5.4,12143484.0,Buddy Van Horn,John Eskow,Clint Eastwood,Action
1555,Three Fugitives,PG-13,1989-01-27,96.0,0.0,6.2,40586886.0,Francis Veber,Francis Veber,Nick Nolte,Action
1556,Robot Jox,PG,1990-11-21,85.0,0.0,5.4,1272977.0,Stuart Gordon,Stuart Gordon,Gary Graham,Action
1557,No Holds Barred,PG-13,1989-06-02,93.0,0.0,4.4,16093651.0,Thomas J. Wright,Dennis Hackin,Hulk Hogan,Action
1558,Family Business,R,1989-12-15,110.0,0.0,5.7,12195695.0,Sidney Lumet,Vincent Patrick,Sean Connery,Crime
1559,Wicked Stepmother,PG-13,1989-02-03,90.0,0.0,4.3,0.0,Larry Cohen,Larry Cohen,Bette Davis,Comedy
1560,Chattahoochee,R,1990-04-20,98.0,0.0,6.3,259486.0,Mick Jackson,James Cresson,Gary Oldman,Biography
1561,Stepfather II: Make Room for Daddy,R,1989-11-03,93.0,0.0,5.7,1519796.0,Jeff Burr,Carolyn Lefcourt,Terry O'Quinn,Horror
1562,Eddie and the Cruisers II: Eddie Lives!,PG-13,1989-08-18,104.0,0.0,6.2,536508.0,Jean-Claude Lord,P.F. Kluge,Michael Paré,Drama
1563,The Big Picture,PG-13,1989-12-15,100.0,0.0,6.2,117463.0,Christopher Guest,Michael Varhol,Kevin Bacon,Comedy
1564,Parents,R,1989-01-27,81.0,0.0,6.1,870532.0,Bob Balaban,Christopher Hawthorne,Randy Quaid,Comedy
1565,Jacknife,R,1989-03-10,102.0,0.0,6.3,2049769.0,David Hugh Jones,Stephen Metcalfe,Robert De Niro,Drama
1566,Dad,PG,1989-11-10,117.0,0.0,6.3,27503037.0,Gary David Goldberg,William Wharton,Jack Lemmon,Comedy
1567,Speed Zone,PG,1989-04-21,94.0,0.0,4.5,3077361.0,Jim Drake,Michael Short,Peter Boyle,Action
1568,How to Get Ahead in Advertising,R,1990-03-29,90.0,0.0,6.9,418053.0,Bruce Robinson,Bruce Robinson,Richard E. Grant,Comedy
1569,Lisa,PG-13,1989-10-20,95.0,0.0,6.0,4347648.0,Gary Sherman,Gary Sherman,Staci Keanan,Drama
1570,Out Cold,R,1989-03-03,92.0,0.0,5.5,294266.0,Malcolm Mowbray,Leonard Glasser,John Lithgow,Comedy
1571,Longtime Companion,R,1990-05-01,96.0,0.0,7.6,4609953.0,Norman René,Craig Lucas,Stephen Caffrey,Drama
1572,Happily Ever After,G,1993-05-28,75.0,0.0,5.6,3299382.0,John Howley,Martha Moran,Edward Asner,Animation
1573,Heart of Dixie,PG,1989-08-25,95.0,0.0,5.2,1097333.0,Martin Davidson,Anne Rivers Siddons,Ally Sheedy,Drama
1574,Tap,PG-13,1989-02-10,111.0,0.0,6.5,9114702.0,Nick Castle,Nick Castle,Gregory Hines,Comedy
1575,A Dry White Season,R,1989-09-20,106.0,0.0,7.0,3766879.0,Euzhan Palcy,André P. Brink,Donald Sutherland,Drama
1576,The Phantom of the Opera,R,1989-11-03,93.0,0.0,5.5,3953745.0,Dwight H. Little,Gaston Leroux,Robert Englund,Drama
1577,The Experts,PG-13,1989-01-13,94.0,0.0,4.8,169203.0,Dave Thomas,Steven Greene,John Travolta,Comedy
1578,Triumph of the Spirit,R,1989-12-23,120.0,0.0,6.8,408839.0,Robert M. Young,Shimon Arama,Willem Dafoe,Biography
1579,The Unbelievable Truth,R,1990-11-08,90.0,0.0,7.3,0.0,Hal Hartley,Hal Hartley,Adrienne Shelly,Comedy
1580,True Believer,R,1989-02-17,108.0,0.0,6.7,8742750.0,Joseph Ruben,Wesley Strick,James Woods,Crime
1581,The Horror Show,R,1989-04-28,95.0,0.0,5.0,1738897.0,James Isaac,Allyn Warner,Lance Henriksen,Horror
1582,The Tall Guy,R,1990-09-21,92.0,0.0,6.2,510712.0,Mel Smith,Richard Curtis,Jeff Goldblum,Comedy
1583,The Toxic Avenger Part II,R,1989-02-24,102.0,0.0,5.1,792966.0,Michael Herz,Lloyd Kaufman,Ron Fazio,Action
1584,Dead Bang,R,1989-03-24,102.0,0.0,6.1,8125592.0,John Frankenheimer,Robert Foster,Don Johnson,Action
1585,Music Box,PG-13,1990-01-19,124.0,0.0,7.4,6263883.0,Costa-Gavras,Joe Eszterhas,Jessica Lange,Crime
1586,Gross Anatomy,PG-13,1989-10-20,109.0,0.0,6.1,11604598.0,Thom Eberhardt,Mark Spragg,Matthew Modine,Drama
1587,Violent Cop,Not Rated,1999-07-16,103.0,0.0,7.2,0.0,Takeshi Kitano,Hisashi Nozawa,Takeshi Kitano,Action
1588,Renegades,R,1989-06-02,106.0,0.0,5.4,9015164.0,Jack Sholder,David Rich,Kiefer Sutherland,Action
1589,Sing,PG-13,1989-03-31,98.0,0.0,6.9,2260616.0,Richard Baskin,Dean Pitchford,Lorraine Bracco,Drama
1590,Sweetie,R,1989-09-28,97.0,0.0,6.8,938562.0,Jane Campion,Gerard Lee,Geneviève Lemon,Comedy
1591,Listen to Me,PG-13,1989-05-05,107.0,0.0,5.3,4299023.0,Douglas Day Stewart,Douglas Day Stewart,Kirk Cameron,Drama
1592,Miss Firecracker,PG,1990-01-19,102.0,0.0,6.0,1852655.0,Thomas Schlamme,Beth Henley,Holly Hunter,Comedy
1593,The Rachel Papers,R,1989-05-12,95.0,0.0,6.1,201468.0,Damian Harris,Damian Harris,Dexter Fletcher,Drama
1594,Wired,R,1989-08-25,112.0,0.0,3.7,1089000.0,Larry Peerce,Bob Woodward,Michael Chiklis,Biography
1595,Lost Angels,R,1989-05-05,116.0,0.0,6.0,1247946.0,Hugh Hudson,Michael Weller,Donald Sutherland,Drama
1596,Jesus of Montreal,R,1990-05-25,120.0,0.0,7.5,1601612.0,Denys Arcand,Denys Arcand,Lothaire Bluteau,Drama
1597,Rooftops,R,1989-03-17,98.0,0.0,4.8,2043889.0,Robert Wise,Allan A. Goldstein,Jason Gedrick,Action
1598,After Midnight,R,1989-11-03,90.0,0.0,5.5,76325.0,Jim Wheat,Ken Wheat,Jillian McWhirter,Horror
1599,Disorganized Crime,R,1989-04-14,98.0,0.0,6.3,7723506.0,Jim Kouf,Jim Kouf,Hoyt Axton,Action
1600,Slaves of New York,R,1989-03-01,124.0,0.0,5.7,463972.0,James Ivory,Tama Janowitz,Bernadette Peters,Comedy
1601,Damned River,R,1989-10-13,95.0,0.0,5.0,0.0,Michael Schroeder,John Crowther,Stephen Shellen,Action
1602,My Twentieth Century,,1990-01-13,104.0,0.0,7.1,0.0,Ildikó Enyedi,Ildikó Enyedi,Dorota Segda,Comedy
1603,Scenes from the Class Struggle in Beverly Hills,R,1989-07-01,103.0,0.0,6.0,2156471.0,Paul Bartel,Paul Bartel,Jacqueline Bisset,Comedy
1604,The Terror Within,R,1989-01-20,88.0,0.0,4.8,858591.0,Thierry Notz,Thomas McKelvey Cleaver,Andrew Stevens,Horror
1605,Farewell to the King,PG-13,1989-03-03,117.0,0.0,6.3,2420917.0,John Milius,Pierre Schoendoerffer,Nick Nolte,Action
1606,See You in the Morning,PG-13,1989-04-21,119.0,0.0,5.8,4795009.0,Alan J. Pakula,Alan J. Pakula,Jeff Bridges,Drama
1607,"I, Madman",R,1989-04-07,89.0,0.0,6.0,0.0,Tibor Takács,David Chaskin,Jenny Wright,Fantasy
1608,Immediate Family,PG-13,1989-10-27,95.0,0.0,6.0,5932613.0,Jonathan Kaplan,Barbara Benedek,Glenn Close,Drama
1609,In Country,R,1989-09-29,120.0,0.0,5.9,3531971.0,Norman Jewison,Bobbie Ann Mason,Emily Lloyd,Drama
1610,Winter People,PG-13,1989-04-14,110.0,0.0,6.2,2023282.0,Ted Kotcheff,John Ehle,Kurt Russell,Drama
1611,"Enemies, A Love Story",R,1989-12-13,119.0,0.0,6.6,7754571.0,Paul Mazursky,Isaac Bashevis Singer,Ron Silver,Comedy
1612,American Ninja 3: Blood Hunt,R,1989-02-24,89.0,0.0,3.6,902152.0,Cedric Sundstrom,Avi Kleinberger,David Bradley,Action
1613,Physical Evidence,R,1989-01-27,99.0,0.0,5.1,3560932.0,Michael Crichton,Steve Ransohoff,Burt Reynolds,Crime
1614,Worth Winning,PG-13,1989-10-27,103.0,0.0,5.8,3690328.0,Will Mackenzie,Dan Lewandowski,Mark Harmon,Comedy
1615,Edge of Sanity,R,1989-04-14,85.0,0.0,5.2,0.0,Gérard Kikoïne,J.P. Félix,Anthony Perkins,Horror
1616,Brenda Starr,PG,1992-04-15,93.0,0.0,4.8,67878.0,Robert Ellis Miller,Noreen Stone,Brooke Shields,Adventure
1617,How I Got Into College,PG-13,1989-05-19,86.0,0.0,5.8,1642239.0,Savage Steve Holland,Terrel Seltzer,Anthony Edwards,Comedy
1618,Mortal Passions,R,1990-01-26,92.0,0.0,4.5,0.0,Andrew Lane,Alan Moskowitz,Zach Galligan,Crime
1619,Old Gringo,R,1989-10-06,119.0,0.0,5.8,3574256.0,Luis Puenzo,Carlos Fuentes,Jane Fonda,Adventure
1620,Relentless,R,1989-08-30,92.0,0.0,5.9,6985999.0,William Lustig,Phil Alden Robinson,Judd Nelson,Crime
1621,Cheetah,G,1989-08-18,83.0,0.0,6.0,8153677.0,Jeff Blyth,Alan Caillou,Keith Coogan,Adventure
1622,Monsieur Hire,PG-13,1990-06-01,81.0,0.0,7.6,1417030.0,Patrice Leconte,Georges Simenon,Michel Blanc,Crime
1623,Prancer,G,1989-11-17,103.0,0.0,6.4,18587135.0,John D. Hancock,Greg Taylor,Sam Elliott,Drama
1624,Too Beautiful for You,R,1990-04-01,91.0,0.0,6.8,1776440.0,Bertrand Blier,Bertrand Blier,Gérard Depardieu,Comedy
1625,Getting It Right,R,1989-05-05,102.0,0.0,6.4,960385.0,Randal Kleiser,Elizabeth Jane Howard,Jesse Birdsall,Comedy
1626,Rude Awakening,R,1989-08-16,100.0,0.0,4.8,3169719.0,David Greenwalt,Neil Levy,Cheech Marin,Comedy
1627,Cookie,R,1989-08-23,94.0,0.0,5.4,1869417.0,Susan Seidelman,Nora Ephron,Peter Falk,Comedy
1628,Bloodhounds of Broadway,PG,1989-11-03,93.0,0.0,5.5,43671.0,Howard Brookner,Howard Brookner,Josef Sommer,Comedy
1629,The Toxic Avenger Part III: The Last Temptation of Toxie,R,1989-11-24,102.0,0.0,4.4,363561.0,Michael Herz,Lloyd Kaufman,Ron Fazio,Action
1630,River of Death,R,1989-09-29,107.0,0.0,4.3,0.0,Steve Carver,Alistair MacLean,Michael Dudikoff,Action
1631,Staying Together,R,1989-11-10,91.0,0.0,6.2,4348025.0,Lee Grant,Monte Merrick,Sean Astin,Comedy
1632,Fast Food,PG-13,1989-04-28,92.0,0.0,4.5,0.0,Michael A. Simpson,Scott B. Sowers,Clark Brandon,Comedy
1633,Martians Go Home,PG-13,1990-04-20,89.0,0.0,3.1,129778.0,David Odell,Fredric Brown,Randy Quaid,Comedy
1634,Night Game,R,1989-09-15,95.0,0.0,4.9,337812.0,Peter Masterson,Spencer Eastman,Roy Scheider,Crime
1635,Romero,PG-13,1989-08-25,102.0,0.0,7.2,1316495.0,John Duigan,John Sacret Young,Raul Julia,Biography
1636,84C MoPic,R,1989-04-07,95.0,0.0,6.9,0.0,Patrick Sheane Duncan,Patrick Sheane Duncan,Jonathan Emerson,Drama
1637,Rosalie Goes Shopping,PG,1990-05-01,94.0,0.0,5.8,574080.0,Percy Adlon,Christopher Doherty,Marianne Sägebrecht,Comedy
1638,True Love,R,1989-09-15,104.0,0.0,6.0,1354268.0,Nancy Savoca,Nancy Savoca,Annabella Sciorra,Comedy
1639,Second Sight,PG,1989-11-03,83.0,0.0,4.4,5368865.0,Joel Zwick,Tom Schulman,John Larroquette,Comedy
1640,A Chorus of Disapproval,PG,1989-11-03,92.0,0.0,5.6,216373.0,Michael Winner,Alan Ayckbourn,Jeremy Irons,Comedy
1641,The Lemon Sisters,PG-13,1990-08-31,93.0,0.0,5.0,3473905.0,Joyce Chopra,Jeremy Pikser,Diane Keaton,Comedy
1642,Breaking In,R,1989-10-13,94.0,0.0,6.1,1877618.0,Bill Forsyth,John Sayles,Burt Reynolds,Adventure
1643,Crack House,R,1989-11-10,90.0,0.0,5.5,862551.0,Michael Fischa,Blake Schaffer,Jim Brown,Action
1644,Goodfellas,R,1990-09-21,146.0,0.0,8.7,46963277.0,Martin Scorsese,Nicholas Pileggi,Robert De Niro,Biography
1645,The Godfather: Part III,R,1990-12-25,162.0,0.0,7.6,136861392.0,Francis Ford Coppola,Mario Puzo,Al Pacino,Crime
1646,Total Recall,R,1990-06-01,113.0,0.0,7.5,261317921.0,Paul Verhoeven,Philip K. Dick,Arnold Schwarzenegger,Action
1647,Pretty Woman,R,1990-03-23,119.0,0.0,7.0,463406268.0,Garry Marshall,J.F. Lawton,Richard Gere,Comedy
1648,Home Alone,PG,1990-11-16,103.0,0.0,7.6,476684675.0,Chris Columbus,John Hughes,Macaulay Culkin,Comedy
1649,Ghost,PG-13,1990-07-13,127.0,0.0,7.1,505703557.0,Jerry Zucker,Bruce Joel Rubin,Patrick Swayze,Drama
1650,Dances with Wolves,PG-13,1990-11-21,181.0,0.0,8.0,424208848.0,Kevin Costner,Michael Blake,Kevin Costner,Adventure
1651,Tremors,PG-13,1990-01-19,96.0,0.0,7.1,16667084.0,Ron Underwood,S.S. Wilson,Kevin Bacon,Comedy
1652,Die Hard 2,R,1990-07-03,124.0,0.0,7.1,240031274.0,Renny Harlin,Steven E. de Souza,Bruce Willis,Action
1653,Misery,R,1990-11-30,107.0,0.0,7.8,61276872.0,Rob Reiner,Stephen King,James Caan,Drama
1654,Kindergarten Cop,PG-13,1990-12-21,111.0,0.0,6.2,201957688.0,Ivan Reitman,Murray Salem,Arnold Schwarzenegger,Action
1655,The Bonfire of the Vanities,R,1990-12-21,125.0,0.0,5.6,15691192.0,Brian De Palma,Michael Cristofer,Tom Hanks,Comedy
1656,Teenage Mutant Ninja Turtles,PG,1990-03-30,93.0,0.0,6.8,201965915.0,Steve Barron,Kevin Eastman,Judith Hoag,Action
1657,Edward Scissorhands,PG-13,1990-12-14,105.0,0.0,7.9,86024005.0,Tim Burton,Tim Burton,Johnny Depp,Drama
1658,The Hunt for Red October,PG,1990-03-02,135.0,0.0,7.6,200512643.0,John McTiernan,Tom Clancy,Sean Connery,Action
1659,Dick Tracy,PG,1990-06-15,105.0,0.0,6.1,162738726.0,Warren Beatty,Chester Gould,Warren Beatty,Action
1660,Awakenings,PG-13,1991-01-11,121.0,0.0,7.8,52096475.0,Penny Marshall,Oliver Sacks,Robert De Niro,Biography
1661,The Handmaid's Tale,R,1990-03-09,108.0,0.0,6.0,4960385.0,Volker Schlöndorff,Margaret Atwood,Natasha Richardson,Drama
1662,Wild at Heart,R,1990-08-17,125.0,0.0,7.2,14561425.0,David Lynch,Barry Gifford,Nicolas Cage,Comedy
1663,Predator 2,R,1990-11-21,108.0,0.0,6.3,57120318.0,Stephen Hopkins,Jim Thomas,Danny Glover,Action
1664,RoboCop 2,R,1990-06-22,117.0,0.0,5.8,45681173.0,Irvin Kershner,Edward Neumeier,Peter Weller,Action
1665,The Witches,PG,1990-08-24,91.0,0.0,6.9,10360553.0,Nicolas Roeg,Roald Dahl,Anjelica Huston,Adventure
1666,Jacob's Ladder,R,1990-11-02,113.0,0.0,7.5,26118851.0,Adrian Lyne,Bruce Joel Rubin,Tim Robbins,Drama
1667,Back to the Future Part III,PG,1990-05-25,118.0,0.0,7.4,245077583.0,Robert Zemeckis,Robert Zemeckis,Michael J. Fox,Adventure
1668,Darkman,R,1990-08-24,96.0,0.0,6.4,48878502.0,Sam Raimi,Sam Raimi,Liam Neeson,Action
1669,The Hot Spot,R,1990-10-26,130.0,0.0,6.4,1293976.0,Dennis Hopper,Charles Williams,Don Johnson,Crime
1670,Cry-Baby,PG-13,1990-04-06,85.0,0.0,6.5,8266343.0,John Waters,John Waters,Johnny Depp,Comedy
1671,Presumed Innocent,R,1990-07-27,127.0,0.0,6.9,221303188.0,Alan J. Pakula,Scott Turow,Harrison Ford,Mystery
1672,Arachnophobia,PG-13,1990-07-18,109.0,0.0,6.4,53208180.0,Frank Marshall,Don Jakoby,Jeff Daniels,Comedy
1673,Days of Thunder,PG-13,1990-06-27,107.0,0.0,6.1,157920733.0,Tony Scott,Robert Towne,Tom Cruise,Action
1674,King of New York,R,1991-01-05,103.0,0.0,7.0,2554476.0,Abel Ferrara,Nicholas St. John,Christopher Walken,Crime
1675,Gremlins 2: The New Batch,PG-13,1990-06-15,106.0,0.0,6.4,41482207.0,Joe Dante,Chris Columbus,Zach Galligan,Comedy
1676,Rocky V,PG-13,1990-11-16,104.0,0.0,5.3,119946358.0,John G. Avildsen,Sylvester Stallone,Sylvester Stallone,Drama
1677,Young Guns II,PG-13,1990-08-01,104.0,0.0,6.5,44143410.0,Geoff Murphy,John Fusco,Emilio Estevez,Action
1678,Miller's Crossing,R,1990-10-05,115.0,0.0,7.7,5080409.0,Joel Coen,Joel Coen,Gabriel Byrne,Crime
1679,Revenge,R,1990-02-16,124.0,0.0,6.2,15645616.0,Tony Scott,Jim Harrison,Kevin Costner,Action
1680,Lord of the Flies,R,1990-03-16,90.0,0.0,6.4,13985225.0,Harry Hook,William Golding,Balthazar Getty,Adventure
1681,Nikita,R,1991-04-01,117.0,0.0,7.3,5017971.0,Luc Besson,Luc Besson,Anne Parillaud,Action
1682,Mermaids,PG-13,1990-12-14,110.0,0.0,6.7,35419397.0,Richard Benjamin,Patty Dann,Cher,Comedy
1683,Child's Play 2,R,1990-11-09,84.0,0.0,5.9,35763605.0,John Lafia,Don Mancini,Alex Vincent,Horror
1684,Joe Versus the Volcano,PG,1990-03-09,102.0,0.0,5.8,39404261.0,John Patrick Shanley,John Patrick Shanley,Tom Hanks,Comedy
1685,Slacker,R,1991-07-05,97.0,0.0,7.1,1228108.0,Richard Linklater,Richard Linklater,Richard Linklater,Comedy
1686,Flatliners,R,1990-08-10,115.0,0.0,6.6,61489265.0,Joel Schumacher,Peter Filardi,Kiefer Sutherland,Drama
1687,Days of Being Wild,Not Rated,1990-12-15,94.0,0.0,7.5,3106052.0,Kar-Wai Wong,Jeffrey Lau,Leslie Cheung,Crime
1688,The Exorcist III,R,1990-08-17,110.0,0.0,6.4,39024251.0,William Peter Blatty,William Peter Blatty,George C. Scott,Drama
1689,Quigley Down Under,PG-13,1990-10-19,119.0,0.0,6.9,21413105.0,Simon Wincer,John Hill,Tom Selleck,Action
1690,Nightbreed,R,1990-02-16,102.0,0.0,6.5,8862354.0,Clive Barker,Clive Barker,Craig Sheffer,Action
1691,The Two Jakes,R,1990-08-10,137.0,0.0,6.2,10005969.0,Jack Nicholson,Robert Towne,Jack Nicholson,Crime
1692,Lionheart,R,1991-01-11,108.0,0.0,6.2,24271196.0,Sheldon Lettich,Stefani Warren,Jean-Claude Van Damme,Action
1693,Internal Affairs,R,1990-01-12,115.0,0.0,6.5,27734391.0,Mike Figgis,Henry Bean,Richard Gere,Crime
1694,Three Men and a Little Lady,PG,1990-11-21,104.0,0.0,5.5,71609321.0,Emile Ardolino,Coline Serreau,Tom Selleck,Comedy
1695,Problem Child,PG,1990-07-27,81.0,0.0,5.4,72270891.0,Dennis Dugan,Scott Alexander,Michael Oliver,Comedy
1696,The Grifters,R,1991-01-25,110.0,0.0,6.9,13446769.0,Stephen Frears,Jim Thompson,Anjelica Huston,Crime
1697,My Blue Heaven,PG-13,1990-08-17,97.0,0.0,6.3,23591472.0,Herbert Ross,Nora Ephron,Steve Martin,Comedy
1698,The Rescuers Down Under,G,1990-11-16,77.0,0.0,6.9,27931461.0,Hendel Butoy,Jim Cox,Bob Newhart,Animation
1699,House Party,R,1990-03-09,100.0,0.0,6.5,26385627.0,Reginald Hudlin,Reginald Hudlin,Christopher Reid,Comedy
1700,Another 48 Hrs.,R,1990-06-08,93.0,0.0,5.9,153518974.0,Walter Hill,John Fasano,Eddie Murphy,Action
1701,Night of the Living Dead,R,1990-10-19,92.0,0.0,6.9,5835247.0,Tom Savini,John A. Russo,Tony Todd,Horror
1702,Pacific Heights,R,1990-09-28,102.0,0.0,6.4,44926706.0,John Schlesinger,Daniel Pyne,Melanie Griffith,Thriller
1703,Postcards from the Edge,R,1990-09-14,101.0,0.0,6.7,39071603.0,Mike Nichols,Carrie Fisher,Meryl Streep,Comedy
1704,Henry & June,NC-17,1990-10-05,136.0,0.0,6.3,23472449.0,Philip Kaufman,Anaïs Nin,Fred Ward,Biography
1705,Hard to Kill,R,1990-02-09,96.0,0.0,5.8,47410827.0,Bruce Malmuth,Steven McKay,Steven Seagal,Action
1706,Pump Up the Volume,R,1990-08-22,102.0,0.0,7.2,11541758.0,Allan Moyle,Allan Moyle,Christian Slater,Comedy
1707,Hamlet,PG,1991-01-18,135.0,0.0,6.7,20710451.0,Franco Zeffirelli,William Shakespeare,Mel Gibson,Drama
1708,The NeverEnding Story II: The Next Chapter,PG,1991-02-08,89.0,0.0,5.2,17373527.0,George Miller,Karin Howard,Jonathan Brandis,Adventure
1709,Men at Work,PG-13,1990-08-24,98.0,0.0,6.0,16247964.0,Emilio Estevez,Emilio Estevez,Charlie Sheen,Action
1710,Leatherface: Texas Chainsaw Massacre III,R,1990-01-12,85.0,0.0,5.1,5765562.0,Jeff Burr,Kim Henkel,Kate Hodge,Horror
1711,Reversal of Fortune,R,1990-11-09,111.0,0.0,7.2,15445131.0,Barbet Schroeder,Alan Dershowitz,Jeremy Irons,Biography
1712,Frankenhooker,R,1990-06-01,85.0,0.0,6.2,205068.0,Frank Henenlotter,Robert Martin,James Lorinz,Comedy
1713,State of Grace,R,1990-09-14,134.0,0.0,7.2,1911542.0,Phil Joanou,Dennis McIntyre,Sean Penn,Action
1714,Bird on a Wire,PG-13,1990-05-18,110.0,0.0,6.0,138697012.0,John Badham,Louis Venosta,Mel Gibson,Action
1715,Memphis Belle,PG-13,1990-10-12,107.0,0.0,6.9,27441977.0,Michael Caton-Jones,Monte Merrick,Matthew Modine,Action
1716,The Adventures of Ford Fairlane,R,1990-07-11,104.0,0.0,6.4,21413502.0,Renny Harlin,Daniel Waters,Andrew Dice Clay,Action
1717,Marked for Death,R,1990-10-05,93.0,0.0,6.0,57968936.0,Dwight H. Little,Michael Grais,Steven Seagal,Action
1718,Slumber Party Massacre III,R,1990-09-07,87.0,0.0,4.6,1242995.0,Sally Mattison,Catherine Cyran,Keely Christian,Comedy
1719,Dreams,PG,1990-08-24,119.0,0.0,7.8,2970161.0,Akira Kurosawa,Akira Kurosawa,Akira Terao,Drama
1720,Air America,R,1990-08-10,113.0,0.0,5.8,33461269.0,Roger Spottiswoode,Christopher Robbins,Mel Gibson,Action
1721,I Love You to Death,R,1990-04-06,97.0,0.0,6.4,16186793.0,Lawrence Kasdan,John Kostmayer,Kevin Kline,Comedy
1722,Class of 1999,R,1990-05-11,99.0,0.0,5.9,2459895.0,Mark L. Lester,Mark L. Lester,Bradley Gregg,Action
1723,Death Warrant,R,1990-09-14,89.0,0.0,5.7,16853487.0,Deran Sarafian,David S. Goyer,Jean-Claude Van Damme,Action
